frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
43,1,0.6176,0.3824,CV,10.9581,10.9579,-9.434433843771696,-9.439330726007352,0.66909,0.22839,233.3352
43,6,0.6149,0.3851,CV,12.2113,11.8068,-20.829842448438587,-20.84463861439818,-9.34464,-7.4155,1985.4816
43,7,0.6509,0.3491,CV,0.7806,0.779,-5.763870974133544,-5.872926822939452,-5e-05,-0.53145,103.1403
43,4,0.6623,0.3377,CV,9.912,10.1657,-23.991474204048508,-24.492241305283844,-2.27015,0.1942,7.389
44,1,0.6181,0.3819,CV,2.1629,2.137,-8.434138344902756,-8.44246252529513,0.52691,0.13467,233.0692
44,6,0.6199,0.3801,CV,6.2384,5.9996,-13.338549271552882,-13.358296337151796,-6.5313,-5.3499,1838.6646
44,7,0.6504,0.3496,CV,0.2542,0.2658,-5.944924461329678,-6.0428185338762965,0.0,-0.14781,106.8707
44,4,0.0,1.0,CA,864.729,864.6765,-208411.56913214474,-198082.01074912708,-532.11936,7.05713,7.8595
45,1,0.6182,0.3818,CV,2.9172,2.8878,-8.342889481531964,-8.350799862814423,0.49454,0.14316,233.8613
45,6,0.6093,0.3907,CV,35.7627,35.4084,-15.887411844461868,-15.854973912837444,-8.88375,-5.65281,1702.6308
45,7,0.6424,0.3576,CV,2.2004,2.1936,-6.014630526655334,-6.07821352887753,-0.55782,0.38934,104.5003
45,4,1.0,0.0,CV,31.5489,42.1487,-551.1564932883422,-938.3625450544355,-481.96331,5.05363,6.0795
46,1,0.6187,0.3813,CV,4.5803,4.5985,-8.746873937590943,-8.756585552642438,0.1618,-0.02929,231.5272
46,6,0.6058,0.3942,CV,52.2514,52.1596,-32.08027054623427,-32.049139846015336,-6.10195,-1.81531,1514.4974
46,4,0.75,0.25,CV,133.4427,133.4427,-10361.678878000534,-10361.678878000534,0.0,-0.0,4.7356
46,7,0.6346,0.3654,CV,2.4194,2.4038,-6.211901280743381,-6.253632758925962,-0.76921,0.58423,98.2084
47,1,0.6184,0.3816,CV,7.7988,7.8013,-8.618347506540404,-8.626036916997634,-0.40047,-0.17277,228.9343
47,6,0.5748,0.4252,CV,75.8436,75.6434,-80.84061306687573,-80.68603187747038,-2.62761,-5.5906,1303.4766
47,4,0.4776,0.5224,CA,131.0745,131.0745,-10719.239381265033,-10718.475310693211,0.46726,0.00369,3.8592
47,7,0.6271,0.3729,CV,3.4799,3.4499,-7.005408000372352,-7.026605812787755,-1.00577,0.24995,90.7629
48,1,0.6185,0.3815,CV,3.6962,3.6836,-8.146534000517088,-8.155437854264775,-0.49306,-0.06621,229.3349
48,6,0.5339,0.4661,CV,67.8678,67.7464,-73.15672715778923,-72.88229906496525,4.70505,5.73611,1103.0022
48,7,0.3801,0.6199,CA,34.0907,34.06,-79.6005141686489,-78.62418591378089,-3.05499,-2.41121,74.1662
